Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,W_A_1,W_A_2,W_A_3,W_A_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_17,Soil_Type_18,Soil_Type_19,Soil_Type_20,Soil_Type_21,Soil_Type_22,Soil_Type_23,Soil_Type_24,Soil_Type_26,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_32,Soil_Type_33,Soil_Type_34,Soil_Type_35,Soil_Type_37,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type(Class)
33771,0.4241967871485942,0.4827586206896552,0.22238372093023254,0.15568777447230486,0.101647191327608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
37830,0.2751004016064257,0.15517241379310345,0.10901162790697674,0.08414789630259244,0.18893425313247925,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9281,0.2801204819277109,0.3448275862068966,0.18531976744186046,0.12551352882844596,0.08953963114177108,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
17411,0.2856425702811244,0.25862068965517243,0.17587209302325582,0.10228077631392547,0.20076024215120364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
36378,0.3639558232931727,0.3793103448275862,0.02180232558139535,0.14251310383907068,0.13754751513445024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
12697,0.23544176706827305,0.3793103448275862,0.06540697674418605,0.1303300750814563,0.1444460087287062,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
52945,0.3423694779116465,0.4310344827586207,0.06540697674418605,0.17764555886102848,0.25651133323947634,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
29254,0.3197791164658633,0.12068965517241376,0.02180232558139535,0.07210653067006657,0.19526960439251026,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4010,0.30271084337349385,0.15517241379310345,0.3393895348837209,0.09278934693299334,0.16471913276080533,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19531,0.3313253012048193,0.1724137931034483,0.09738372093023256,0.03059923501912452,0.2322962128678024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40085,0.2419678714859438,0.3965517241379311,0.0,0.1909618926193512,0.10798254258763902,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
28606,0.31275100401606426,0.3103448275862069,0.11773255813953487,0.15356282759597675,0.04308038856821062,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22182,0.32530120481927705,0.5,0.02180232558139535,0.09703924068564952,0.19893002956497247,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26973,0.16465863453815255,0.6206896551724138,0.1380813953488372,0.08343958067714974,0.11952696043925105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
36967,0.3082329317269076,0.2241379310344828,0.09011627906976744,0.07224819379515512,0.1990708151485288,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50601,0.02610441767068272,0.4310344827586207,0.06177325581395349,0.030032582518770362,0.09488948331690834,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
17282,0.2605421686746988,0.27586206896551724,0.0436046511627907,0.10143079756339424,0.21329015908770946,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19904,0.2841365461847388,0.03448275862068965,0.37645348837209297,0.11857203569910753,0.1817541883711108,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
24508,0.2334337349397589,0.3965517241379311,0.02180232558139535,0.17679558011049726,0.1283964522032944,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15140,0.10040160642570284,0.2241379310344828,0.1380813953488372,0.06034849128771781,0.08700549063775873,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19600,0.034136546184738936,0.4310344827586207,0.1380813953488372,0.024791046890494405,0.10347740391383922,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26488,0.34036144578313243,0.5,0.06177325581395349,0.12324691882702933,0.05096438124736026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
55248,0.3388554216867469,0.12068965517241376,0.02180232558139535,0.1920951976200595,0.1966774602280727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4198,0.2645582329317268,0.3965517241379311,0.0436046511627907,0.10752231194220144,0.20920737716457832,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
41717,0.2625502008032129,0.5862068965517241,0.19767441860465115,0.11035557444397223,0.09024355905955232,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4098,0.3674698795180723,0.3620689655172414,0.04869186046511628,0.4292392690182745,0.1657046318456991,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44489,0.03865461847389552,0.3620689655172414,0.09738372093023256,0.024791046890494405,0.09263691398000844,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49906,0.2786144578313253,0.2241379310344828,0.0,0.10454738631534212,0.15880613825144302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14494,0.3895582329317268,0.15517241379310345,0.0690406976744186,0.29055106955659443,0.31859777558777985,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
57457,0.16265060240963847,0.5,0.23982558139534885,0.05539028190961893,0.03801210756018585,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
36135,0.2233935742971888,0.3965517241379311,0.14607558139534885,0.15625442697265898,0.11741517668590735,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
31267,0.2605421686746988,0.4655172413793103,0.06540697674418605,0.045757189403598235,0.05870758834295368,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1452,0.03765060240963847,0.5689655172413793,0.09229651162790696,0.030032582518770362,0.08911727439110237,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
52903,0.3087349397590361,0.3965517241379311,0.04869186046511628,0.17112905510695567,0.23637899479093344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
41692,0.31475903614457834,0.3965517241379311,0.1322674418604651,0.1350049582093781,0.16429677601013656,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
53476,0.017570281124497992,0.3620689655172414,0.0872093023255814,0.01274968125796855,0.09756440940447697,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
32109,0.3664658634538153,0.206896551724138,0.030523255813953487,0.2413939651508712,0.4056032662255386,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
31546,0.3649598393574297,0.4655172413793103,0.0436046511627907,0.25301034140813145,0.1907644657187104,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
19291,0.306726907630522,0.206896551724138,0.3444767441860465,0.11970534069981585,0.1833028297902296,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
21750,0.2419678714859438,0.3620689655172414,0.2056686046511628,0.15568777447230486,0.19006053780092927,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
21298,0.19979919678714853,0.2241379310344828,0.04869186046511628,0.018982858761864285,0.1283964522032944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37765,0.145582329317269,0.4310344827586207,0.06540697674418605,0.1019974500637484,0.11079825425876393,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1498,0.3343373493975902,0.03448275862068965,0.11119186046511627,0.021249468763280918,0.24369984513585805,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
51616,0.28212851405622474,0.2241379310344828,0.3444767441860465,0.1443547244652217,0.15711671124876814,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
57272,0.16666666666666666,0.4482758620689655,0.15406976744186046,0.07805638192378524,0.11375475151344501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
46217,0.2886546184738955,0.2241379310344828,0.2485465116279069,0.0912310525570194,0.17767140644797974,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
13970,0.41967871485943775,0.4482758620689655,0.1308139534883721,0.18076214761297635,0.2722793185977756,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22709,0.2193775100401606,0.3275862068965517,0.10901162790697674,0.13288001133305,0.1702097705194988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
46847,0.30773092369477906,0.3965517241379311,0.0690406976744186,0.17084572885677854,0.05293537941714768,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1477,0.3167670682730922,0.2413793103448276,0.15843023255813954,0.1450630400906644,0.04223567506687315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
24967,0.163152610441767,0.3793103448275862,0.06540697674418605,0.10213911318883696,0.13937772772068144,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1427,0.32429718875502,0.10344827586206896,0.02180232558139535,0.03654908627284318,0.21582429959172186,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
18764,0.0993975903614458,0.5517241379310345,0.2652616279069767,0.055248618784530384,0.1309305927073068,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27668,0.22891566265060226,0.4137931034482759,0.09011627906976744,0.03499079189686925,0.15134450232296212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40458,0.2961847389558233,0.2413793103448276,0.35174418604651164,0.1300467488312792,0.06053780092918485,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
30846,0.41315261044176704,0.4655172413793103,0.1744186046511628,0.23388581952117865,0.3760382936787274,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
45350,0.3393574297188754,0.25862068965517243,0.18604651162790692,0.20016999575010624,0.14782486273405604,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8788,0.03965863453815255,0.5172413793103449,0.02180232558139535,0.02974925626859328,0.10756018583697033,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
26816,0.23443775100401604,0.3793103448275862,0.06540697674418605,0.1792038532370024,0.2024496691538787,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7602,0.3072289156626505,0.3103448275862069,0.24345930232558136,0.11899702507437315,0.029846543713923687,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
51338,0.1405622489959838,0.3275862068965517,0.1308139534883721,0.05539028190961893,0.04223567506687315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20264,0.3167670682730922,0.25862068965517243,0.0,0.2685932851678708,0.13445023229621286,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
45331,0.3820281124497992,0.2241379310344828,0.2245639534883721,0.2092364357557728,0.2542587639025765,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
33964,0.4126506024096385,0.4655172413793103,0.1380813953488372,0.25400198328375123,0.3711107982542585,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22406,0.2841365461847388,0.3103448275862069,0.15843023255813954,0.11545544694715965,0.1851330423764607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
52682,0.3845381526104418,0.3103448275862069,0.07848837209302326,0.3112338858195212,0.3139518513304237,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6380,0.2796184738955824,0.15517241379310345,0.02180232558139535,0.1027057656891911,0.1607771364212304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
22526,0.2680722891566264,0.3793103448275862,0.19767441860465115,0.16277093072673182,0.1862593270449106,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
702,0.31475903614457834,0.206896551724138,0.0,0.02974925626859328,0.19132760805293544,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
54662,0.20532128514056225,0.206896551724138,0.0436046511627907,0.14534636634084147,0.17640433619597354,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
43389,0.09287148594377503,0.3275862068965517,0.2405523255813953,0.09788921943618076,0.1185414613543573,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
44703,0.2926706827309237,0.2413793103448276,0.02180232558139535,0.14605468196628418,0.21005209066591585,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49180,0.2735943775100401,0.3103448275862069,0.0,0.20158662700099164,0.09263691398000844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
29532,0.22289156626506024,0.4655172413793103,0.20130813953488366,0.16503754072814847,0.11952696043925105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
17600,0.2479919678714858,0.4137931034482759,0.06177325581395349,0.032299192520186995,0.034070111220611016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27346,0.2816265060240962,0.29310344827586204,0.02180232558139535,0.10893894319308683,0.2044206673236661,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40094,0.3895582329317268,0.2413793103448276,0.11119186046511627,0.28205128205128205,0.3104322117415177,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40904,0.2946787148594377,0.1896551724137931,0.22238372093023254,0.1062473438164046,0.1990708151485288,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
23955,0.3549196787148593,0.3620689655172414,0.02180232558139535,0.15795438447372148,0.20864423483035335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
13542,0.3037148594377509,0.27586206896551724,0.24345930232558136,0.10213911318883696,0.1723215542728425,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
36960,0.2173694779116465,0.4310344827586207,0.20712209302325585,0.16503754072814847,0.12192031535970715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
42530,0.4221887550200804,0.4137931034482759,0.16569767441860464,0.2487604476554753,0.3678727298324653,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4540,0.4161646586345381,0.29310344827586204,0.06177325581395349,0.285451197053407,0.3566098831479657,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
25235,0.3493975903614458,0.3448275862068966,0.15406976744186046,0.09009774755631107,0.062368013515416015,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14853,0.2424698795180723,0.1724137931034483,0.0,0.02578268876611418,0.029846543713923687,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
21208,0.3052208835341365,0.2241379310344828,0.3277616279069767,0.12083864570052415,0.05884837392650993,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
47711,0.2605421686746988,0.2413793103448276,0.09738372093023256,0.13302167445813853,0.10981275517387022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
39688,0.2961847389558233,0.3793103448275862,0.2732558139534884,0.10752231194220144,0.1665493453470365,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
56065,0.10341365461847396,0.3793103448275862,0.2180232558139535,0.07833970817396231,0.1341686611291004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
52994,0.21385542168674687,0.1896551724137931,0.0436046511627907,0.2337441563960901,0.14881036181894974,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
599,0.28714859437750995,0.3275862068965517,0.2347383720930233,0.12551352882844596,0.1200901027734763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5802,0.128012048192771,0.4827586206896552,0.0,0.06913160504320726,0.055610305504716316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
27839,0.3388554216867469,0.2241379310344828,0.21438953488372087,0.16291259385182036,0.07292693228213433,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14201,0.2635542168674697,0.3448275862068966,0.04869186046511628,0.1155971100722482,0.2034351682387724,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
55329,0.2806224899598394,0.12068965517241376,0.1569767441860465,0.08754781130471738,0.18640011262846684,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
40709,0.3448795180722891,0.25862068965517243,0.09011627906976744,0.20158662700099164,0.20427988174010975,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
14230,0.1887550200803213,0.29310344827586204,0.04869186046511628,0.18076214761297635,0.09277769956356466,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6188,0.17771084337349385,0.3793103448275862,0.21438953488372087,0.08669783255418614,0.02463747712234267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15435,0.3810240963855421,0.27586206896551724,0.19622093023255813,0.1539878169712424,0.2484865549767704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
17308,0.3995983935742972,0.4655172413793103,0.1308139534883721,0.28035132455021955,0.3578769533999718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
29716,0.29718875502008035,0.4137931034482759,0.02180232558139535,0.1102139113188837,0.1975221737294101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
34364,0.2761044176706827,0.3793103448275862,0.2405523255813953,0.15030457571894035,0.055610305504716316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3491,0.020080321285140482,0.3620689655172414,0.0,0.018982858761864285,0.10896804167253277,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
48071,0.2846385542168673,0.4137931034482759,0.0872093023255814,0.1181470463238419,0.14585386456426866,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15581,0.3699799196787147,0.12068965517241376,0.0,0.4319308683949568,0.17767140644797974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7307,0.01957831325301196,0.3965517241379311,0.12718023255813954,0.018982858761864285,0.10770097142052656,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
37768,0.31275100401606426,0.4310344827586207,0.2274709302325581,0.0811729706757331,0.14712093481627486,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
31611,0.34287148594377503,0.1896551724137931,0.02180232558139535,0.2185862020116164,0.21582429959172186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
54821,0.4939759036144577,0.3103448275862069,0.10901162790697674,0.23034424139396514,0.24933126847810785,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
17942,0.1706827309236948,0.5172413793103449,0.0,0.06374840628984275,0.12656623961706326,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
30564,0.1330321285140562,0.3965517241379311,0.1744186046511628,0.042498937526561836,0.05138673799802925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3248,0.3775100401606425,0.13793103448275862,0.0,0.19847003824904372,0.1548641419118682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
46118,0.12399598393574285,0.5517241379310345,0.0690406976744186,0.01799121688624451,0.0962973391524708,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
46544,0.3037148594377509,0.4482758620689655,0.09229651162790696,0.19379515512112197,0.09066591581022106,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
